Clapeyron Database File
tc-PR parameters [csvtype = single,sep = ;]
species;Mw;Tc;Pc;acentricfactor;L;M;N;v_shift
bis(cyanoethyl)ether~|~3,3'-oxybis-propanenitrile;124.14052;783.0;2830000;0.777549;0.412655276766291;0.826847121288305;2.96642572737096;0.0754893499081229
3,4-dichloro-1-butene;124.99644;589.0;3850000;0.295898;0.0787619058013161;0.819376328705411;3.12460421017345;0.0055721879693683
3,4-dichloroaniline;162.0166;800.0;4110000;0.467797;0.340993636155155;0.814847035202776;2.27282777930498;0.0153204871598093
3,4-dichloronitrobenzene~|~1,2-dichloro-4-nitrobenzene~|~3,4-dichloro-1-nitrobenzene;191.99952;758.0;3600000;0.538462;0.606902615189664;0.821996883012313;1.66851539237683;0.0168025817229985
4-chloro-o-xylene~|~3,4-dimethylchlorobenzene;140.61;689.1;3322000;0.34708;1.1956481271553;0.99431061146852;0.713077257001727;0.0174913056139328
3,4-dimethylhexane;114.22852;568.8;2690000;0.338129;0.22940885662283;0.829979621558606;2.42091822879768;-0.0001076092441576
3,4-xylenol~|~3,4-dimethylphenol;122.1644;729.95;5000000;0.576317;0.350187708409686;0.838848199999503;2.73783978177062;-0.0238056957847437
3,4-dimethylthiophene;112.193;642.8;4189000;0.27859;1.10743500346307;0.999886622109339;0.689903234463199;-0.0005711439036787
dinonylphenol~|~3,4-dinonylphenol;346.58968;902.0;1240000;1.12457;0.522840468762874;0.814722053649244;3.23021813816149;0.171407796840093
3,5-diisopropylbenzenehydroperoxide;194.27012;812.0;2460000;0.962614;;;;
3,5-dimethylbenzothiophene~|~3,5-dimethylbenzo[b]thiophene;162.251;784.8;3464000;0.424668;0.378682754867289;0.867955010909463;2.28456521683627;0.0042662529248726
3,5-xylenol~|~3,5-dimethylphenol;122.1644;715.65;3600000;0.48521;1.71832561231387;0.99997225962675;0.582441816405509;0.0228990843498728
3,5-dinitrotoluene;182.13354;814.0;3400000;0.702302;;;;
3,6,9,12-tetraazatetradecane-1,14-diamine;232.36952;820.0;2110000;1.38683;;;;
3,6-dioxaoctane~|~1,2-diethoxyethane;118.17416;561.0;2930000;0.481796;0.18597215290938;0.817512597102574;3.16620772677523;0.0034918802409368
3-amino-1-propanol;75.10966;649.0;5500000;0.827268;0.556576600290064;0.809655743518129;2.39207464505061;0.0016384848638207
m-nitroaniline~|~3-nitrobenzenamine~|~3-aminonitrobenzene;138.12404;815.0;4420000;0.729657;0.328059896481976;0.816822967069729;3.1818321058737;-0.0116113594877789
3-butenenitrile~|~vinylacetonitrile;67.0892;584.0;3880000;0.378168;1.05121528379185;0.994472856395906;0.858648851954108;0.0356542267565762
3-chloro-1,2-propanediol;110.53948;648.0;5250000;1.21879;;;;
3-chloro-1-propanol;94.5401;626.6;5176000;0.650045;;;;
m-chloroaniline~|~3-chlorobenzenamine~|~3-chlorobenzeneamine;127.57154;751.0;4590000;0.419831;0.479823304989262;0.834636290059935;1.73475133008865;-0.0006995743505569
3-chlorophenol~|~m-chlorophenol;128.5563;729.0;5320000;0.485578;0.606951002887832;0.915149973913905;1.74894836670606;-0.0143897144726102
3-chloropropene~|~3-chloro-1-propene;76.5248;514.15;4710000;0.147844;1.12488739463999;0.999948005863366;0.513848788312567;0.0061868770661563
3-chloropropyne~|~propargyl chloride;74.50892;541.0;5300000;0.149964;0.874315497534193;0.830563961288308;0.624128078043309;0.0130689779356877
3-cyclohexene-1-carboxaldehyde~|~1,2,3,6-tetrahydrobenzaldehyde;110.1537;655.0;4030000;0.363751;0.31290191599631;0.806602115234973;1.99530935770981;0.0013371743190648
3-dimethylaminopropylamine~|~n,n-dimethyl-1,3-propanediamine;102.178;593.3;3586000;0.4544;0.679725938746145;0.876943337037003;1.43940831956364;-0.0074578798532644
ethyl vanillin~|~3-ethoxy-4-hydroxybenzaldehyde;166.1739;748.0;3270000;1.07278;0.495431775737552;0.809185736067831;3.20055060434033;0.0029775760767129
3-ethyl-1-heptanol;144.2545;636.7;2546000;0.8657;1.34105842353661;0.986725489249057;1.15562010201486;-0.0092567567737784
3-ethyl-1-hexene;112.21264;553.9;2604000;0.360017;0.181106883607853;0.832394334643747;2.83795255177027;0.0026585505659738
3-ethyl-1-pentene;98.18606;530.0;3030000;0.301855;0.238330210986146;0.800693109538617;2.03397342577664;-0.0086973591665581
2,2-dimethyl-3-ethylpentane~|~3-ethyl-2,2-dimethyl-pentane;128.2551;590.0;2570000;0.335271;1.20765368875315;0.999998548838309;0.68926155446459;-0.0070453291210986
3-ethyl-2,4-dimethylpentane~|~2,4-dimethyl-3-ethylpentane;128.2551;591.0;2530000;0.353019;0.676929000380877;0.866778113360998;1.21935594120607;-0.0038219163968205
3-ethyl-2,5-dimethylthiophene;140.24588;669.0;3260000;0.379357;0.72844949879154;0.865737425151781;1.19037494862317;0.0168713975937584
3-ethyl-3-methylpentane~|~3-methyl-3-ethylpentane;114.22852;576.5;2810000;0.305027;0.245369649342437;0.838723472685653;2.26427540962486;-0.004463674171675
3-ethylbenzothiophene~|~3-ethylbenzo[b]thiophene;162.2514;776.5;3526000;0.429204;0.787297233896174;0.891088624080414;1.21793884597478;0.0002822476389969
3-ethyldodecane;198.388;691.4;1622000;0.599532;0.708730394103336;0.834783036368727;1.59867257728918;0.0182064413310971
3-ethylheptanal;142.239;623.8;2364000;0.567058;;;;
3-ethylheptane;128.2551;590.0;2390000;0.407991;1.19841377180734;0.989320527618905;0.778373127292831;0.0040580653817533
3-ethylhexane;114.22852;565.5;2610000;0.360504;0.293734796436355;0.817739048995179;2.11718351294086;0.0041350361705067
3-ethylpentane;100.20194;540.6;2890000;0.309054;0.386018881394122;0.821588900852492;1.64785519253328;-0.0021240052224648
3-ethylstyrene~|~m-ethylstyrene~|~1-ethenyl-3-ethylbenzene;132.20228;670.7;2936000;0.395473;1.23275050910506;0.999900767517579;0.744179970134644;0.0122727196250574
3-heptanol;116.201;605.4;3073000;0.551112;0.143799605719944;0.800651751589093;3.58824854456258;-0.0045416507393656
3-heptanone;114.18546;606.6;2920000;0.407565;0.588849102540076;0.802722746653867;1.39943030432837;0.0124128918734037
3-hexanol;102.175;582.4;3360000;0.497526;;;;
3-hexanone;100.15888;582.82;3320000;0.380086;0.279238004770948;0.83353102946914;2.36536645113486;0.0062420357501598
3-hexyne;82.1436;544.0;3530000;0.218301;0.335979436358026;0.335520356719407;0.774918978250821;0.0068783468399659
3-hydroxy-2-methylpropanal~|~3-hydroxy-2-methyl propionaldehyde;88.10512;615.0;4590000;0.792761;1.46926589643137;0.999966361257827;0.96577627477444;0.0009819212868392
acetaldol~|~3-hydroxy-butanal;88.10512;620.0;4590000;0.796582;0.971844435910282;0.936706785575303;1.55522436866948;0.021639908020704
m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene;108.13782;705.85;4560000;0.448034;1.03342695271503;0.778670524052947;0.922938997225214;0.006037878470298
3-mercapto-propanoicacid~|~3-mercaptopropionic acid;106.14354;729.0;5020000;0.588534;0.511630058104213;0.812136146696957;1.98446401204879;-0.0006185554307309
3-methoxypropionitrile~|~3-methoxypropanenitrile;85.10448;638.0;3630000;0.459695;1.04779250458266;0.997736764278582;0.987173256325341;0.0409781838190315
3-methyl-1,4-pentadiene;82.1436;497.0;3490000;0.246846;0.659798568468652;0.898976370804957;1.06874768464735;-0.0057963988137072
3-methyl-1-butene;70.1329;452.7;3530000;0.209748;0.472260718945846;0.879567224251174;1.2966466853576;-0.0053245648098841
3-methyl-1-butyne;68.11702;463.2;4200000;0.308085;0.215455403072951;0.853445042380595;2.49501894191406;-0.0163312173377826
3-methyl-1-hexene;98.18606;528.0;2950000;0.305734;0.301582567401329;0.805572430189133;1.84020798377502;-0.0047881017764524
3-methyl-1-pentanol;102.17476;588.0;3400000;0.723039;0.220656844456403;0.798089903950508;3.66060283546858;-0.0001470649774909
3-methyl-1-pentene;84.15948;495.0;3290000;0.264031;0.208513726964037;0.85739297993088;2.43498660594102;-0.0075631853961926
3-methyl-2-butanol;88.1482;556.1;3870000;0.501572;2.7869907517407;0.714022394617936;0.423260777211534;-0.0017896965348727
3-methyl-2-butanone~|~methyl isopropyl ketone;86.1323;553.4;3800000;0.320845;0.280745084337509;0.843426685815381;2.24075376711393;0.002668994179447
3-methyl-2-pentanone;100.15888;573.0;3320000;0.388647;0.278731771848342;0.840003319238254;2.37709831825893;0.0050630203134081
3-methyl-2-thiabutane~|~methyl isopropyl sulfide;90.1872;553.1;4021000;0.24611;1.03566162607251;0.976501481940968;0.692642283811288;-0.0038240430422941
3-methyl-3-buten-2-one~|~methyl isopropenyl ketone;84.11642;566.0;3890000;0.28619;1.14221643517854;0.999998265628522;0.674693484181902;0.0119486054714746
3-methyl-3-pentanol;102.17476;575.6;3520000;0.431847;0.194460128916838;0.824068715155042;3.02370757666906;-0.0052990321108985
3-methyl-4-isopropylphenol;150.218;722.5;3408000;0.584779;0.343283094243884;0.835884673837292;2.79162450925882;-0.0302312398580531
3-methyl-5-(1-methylethyl)-phenol;150.218;726.8;3408000;0.586315;1.34157069129199;0.903270811990448;0.869968545691381;-0.0270485618082329
m-toluidine~|~3-methylaniline;107.15306;707.0;4280000;0.43478;0.254942928198424;0.823176474369055;2.60804934883936;0.0062195527143205
m-tolualdehyde~|~3-methylbenzaldehyde;120.14852;691.0;3670000;0.433241;1.25801411678104;0.999998323345537;0.768698204839768;0.0155121687920796
m-toluic acid~|~3-methylbenzoicacid;136.148;754.0;3901000;0.680936;1.23232561760054;0.792971849228464;1.042345455324;0.0073209783485937
3-methylbutanal~|~3-methylbutyraldehyde;86.1323;543.2;3829000;0.382026;1.09810544733707;0.992692437483487;0.830492010946484;-0.0021627575956184
isopentyl isovalerate~|~3-methylbutyl 3-methylbutanoate~|~3-methyl-butanoicacid-3-methylbutylester;172.2646;637.0;2200000;0.578522;0.285701540242876;0.825356878390442;2.99693006338094;0.0057025615714966
ethyl isovalerate~|~3-methylbutanoicacidethylester;130.18486;587.95;2840000;0.399987;1.44016940234418;0.999998372524063;0.625478115310578;-0.0015147272054552
(z)-3-methyl-2-pentene~|~3-methyl-cis-2-pentene;84.15948;515.0;3290200;0.258474;0.501674744574397;0.807622196082192;1.22325566841563;0.0013353112609323
3-methylcyclopentene;82.1436;526.0;4130000;0.229606;1.18999966373146;0.999997552036485;0.573809046170992;-0.0082820482085173
beta-phellandrene~|~3-methylene-6-(1-methylethyl)cyclohexene;136.23404;648.0;2820000;0.376605;0.810542106727611;0.832209018872697;1.04723398437782;-0.0027977067770768
2-ethyl-1-hexene~|~3-methyleneheptane;112.21264;569.0;2670000;0.357734;1.04295191467538;0.999998807557414;0.847295330211635;0.0032453404991465
3-methylheptane;114.22852;563.6;2550000;0.372285;0.426226789223223;0.819102952560127;1.70572134051884;0.0049190897279908
3-methylhexanal~|~(.+-.)-3-methylhexanal;114.18546;595.0;2850000;0.457005;0.475142686809461;0.826752444508446;1.81405981042678;0.0125540509400083
3-methylhexane~|~3-methyl-hexane;100.20194;535.2;2810000;0.32042;0.356984777715789;0.818640019819774;1.76169176332692;0.0028258764600515
3-methylnonane~|~3-methyl-nonane;142.28168;613.0;2160000;0.464925;0.448713087088134;0.80969645269287;1.86022246743734;0.0094189652805954
3-methyloctane;128.2551;590.15;2340000;0.412346;0.44247609835251;0.820902695650558;1.78121447936079;0.0048584380027306
3-methylpentane;86.17536;504.6;3120000;0.27022;0.306124752070165;0.822676953075317;1.77980796868289;-0.0016675959772909
3-methylstyrene~|~m-methylstyrene~|~1-ethenyl-3-methylbenzene;118.1757;657.0;3290000;0.348736;1.23002825593623;0.999998551261635;0.690273820269687;0.0145729775704376
3-methylundecane;170.335;652.3;1847000;0.569;0.310862552697191;0.831484612155733;2.87461769575865;0.0163326682126653
3-nitrotoluene~|~m-nitrotoluene;137.13598;734.0;3800000;0.491987;;;;
3-nonanone;142.23862;648.1;2453000;0.462899;0.720311616261073;0.806109522708296;3.441870612245;0.12583785053092
3-octanone;128.21204;627.7;2704000;0.440561;0.890991923904146;0.877641117826829;1.08799138007799;0.0116495433983436
3-pentanol;88.1482;559.6;3714000;0.51427;0.3298940305079;0.0000010738340417;0.931223993930616;0.0048042034660512
3-pentanone~|~pentan-3-one~|~diethylketone;86.1323;560.95;3740000;0.344846;0.345535051624492;0.815648901872974;1.85642021777548;0.0057009133828073
3-picoline~|~3-methylpyridine;93.12648;645.0;4660000;0.29778;0.298901388665026;0.828180153768558;1.92467771475399;0.0029931532823256
niacin~|~3-pyridinecarboxylicacid;123.1094;760.0;4640000;0.595751;0.240953832970446;0.814600859792295;3.23304615721093;0.0009192132818478
p-tert-octylphenol~|~4-(1,1,3,3-tetramethylbutyl)phenol~|~4-(1,1,3,3-tetramethylbutyl)-phenol;206.32388;765.0;2280000;0.632553;0.290757122948799;0.817036344104338;3.08527888265812;0.0060450983594841
p-tert-butylcatechol~|~4-(1,1-dimethylethyl)-1,2-benzenediol;166.21696;776.0;3770000;0.734396;0.453513044254215;0.811059322961242;2.55731678631136;-0.031570930365023
p-tert-butylphenol~|~4-(1,1-dimethylethyl)phenol~|~4-(1,1-dimethylethyl)-phenol;150.21756;734.0;3340000;0.509385;0.191316633326998;0.814291910519831;3.24027383072617;-0.0080029098271858
p-tert-amylphenol~|~4-(1,1-dimethylpropyl)-phenol;164.24414;752.0;2980000;0.563531;0.302395777178905;0.817116445710868;2.7796670565933;-0.0034694829324444
p-cumylphenol~|~4-(1-methyl-1-phenylethyl)phenol~|~4-(1-methyl-1-phenylethyl)-phenol;212.28694;834.0;2860000;0.688847;0.305313345377188;0.816575448568333;3.18747073410218;-0.0180934509401717
4-(2-aminoethyl)morpholine;130.188;688.4;3752000;0.49792;;;;
4-(2-hydroxyethyl)morpholine;131.173;680.5;3926000;0.786792;;;;
4-(2-methoxyethyl)morpholine;145.2;669.8;3133000;0.469635;1.43162223427531;0.96692763995436;0.701766464720857;0.0134427207022916
p-dimethylaminobenzaldehyde~|~4-(dimethylamino)-benzaldehyde;149.18974;832.0;3070000;0.527151;0.633834344131421;0.91177576658486;1.78154594155622;0.0485623076826137
4,4'-(1-methylethylidene)bisphenol;228.28634;849.0;2930000;0.945495;;;;
ethyl tert-pentyl ether~|~4,4-dimethyl-3-oxahexane~|~1,1-dimethylpropyl ethyl ether;116.20134;546.0;2740000;0.338192;1.28028059777082;0.999945497058904;0.645760546754296;-0.0017462207550986
4,6-dinitro-o-sec-butylphenol;240.213;793.9;2750000;1.00788;;;;
4-[(tetrahydro-2-furanyl)oxy]-1-butanol;160.211;694.3;3090000;0.931911;;;;
4-[2-(2-aminoethoxy)ethyl]morpholine;174.241;706.9;2850000;0.693345;0.864402992797827;0.848476426128693;1.49272180570208;-0.0267790878519495
p-nitroaniline~|~4-aminonitrobenzene;138.12404;851.0;4420000;0.782374;0.352208274783069;0.815435345788981;3.21365573989074;-0.0010784691381505
4-carboxybenzaldehyde;150.13144;966.0;3820000;0.817387;;;;
4-chloroaniline~|~p-chloroaniline~|~4-chlorobenzenamine;127.57154;754.0;4590000;0.420994;0.480928133626935;0.827258690181593;1.71685581856347;0.0061510095339486
4-chlorophenol~|~p-chlorophenol;128.5563;738.0;5320000;0.484882;0.604795063030776;0.914081175148962;1.75919884548904;-0.0103441257214984
vinylethylene carbonate~|~4-ethenyl-1,3-dioxolan-2-one;114.09934;759.1;4800000;0.473328;1.36506985023168;0.999998393129749;0.743060857606242;0.0160214739589085
p-phenetidine~|~4-ethoxybenzeneamine;137.17904;754.0;3570000;0.535122;0.436271426981123;0.812626705418353;2.0960952628333;0.0052647850574093
4-ethyl-o-xylene~|~4-ethyl-1,2-dimethylbenzene~|~1-ethyl-3,4-dimethylbenzene;134.21816;667.0;2880000;0.411361;0.366113397227382;0.817415296161103;2.0021607250013;0.0095437105583217
4-ethylphenol~|~p-ethylphenol;122.1644;716.45;4290000;0.515416;1.74964744856992;0.999997207967269;0.585948296698561;-0.0094710270793958
4-ethylstyrene~|~p-ethylstyrene;132.20228;674.0;2936000;0.39648;1.13344913656098;0.983922344234225;0.818791165962351;0.0128512825354824
4h-5-(5-oh-3-me)-1-naphthalenecarboxaldehyde;304.46688;790.0;1670000;1.08319;;;;
agathadiol~|~4h-5-(5-oh-3-me-3-pn)-1-naphthalenemethanol;306.48276;790.0;1610000;1.28074;0.580312504648126;0.811871971336417;3.29781945889713;-0.0180357307266389
4-heptanone;114.18546;602.0;2920000;0.411976;0.28390629249723;0.827093836271315;2.40709046257129;0.0079494625823859
vanillin~|~4-hydroxy-3-methoxybenzaldehyde;152.14732;777.0;4010000;0.757303;0.405257810488748;0.812157487392207;2.83501645046106;-0.0049572900128527
4-hydroxybenzaldehyde~|~p-hydroxybenzaldehyde;122.12134;844.0;4990000;0.617235;1.00353245257121;0.973635083954178;1.26069291403663;0.0138054340488695
4-hydroxybutanal~|~4-hydroxybutyraldehyde;88.10512;599.0;4480000;0.840361;0.418701459959648;0.803238805704472;2.93194459125464;0.0103742435382323
4-hydroxymethyl-benzoic-acid~|~4-hydroxymethyl benzoic acid;152.14732;814.4;4510000;1.22799;0.475200084770014;0.80013253589603;3.602717124817;-0.0279445253714799
4-methoxyphenylacetic acid~|~4-methoxy-benzeneaceticacid;166.1739;768.0;3900000;0.898421;0.672036970477603;0.835546469935485;2.26448800148087;-0.0419228234889071
4-methoxyphenol;124.13722;761.0;4970000;0.536084;;;;
4-methyl-1,2-dinitrobenzene;182.13354;842.0;3400000;0.709209;;;;
2,4-diaminotoluene~|~4-methyl-1,3-benzendiamine~|~4-methyl-1,3-benzenediamine;122.1677;804.0;4380000;0.579439;1.32022597721477;0.999998859615744;0.877780581703822;0.0113327712903309
4-methyl-1-heptene;112.21264;557.3;2604000;0.359105;1.12054074474712;0.999741925575712;0.782844626298971;0.0039889765387172
4-methyl-1-hexene;98.18606;534.0;3040000;0.302408;0.495252708727403;0.806843212177909;1.33542622474133;-0.0071083756941298
4-methyl-1-octanol;144.2545;631.7;2484000;0.869675;0.643733971353383;0.860397148458027;2.39074508890076;-0.0080928602472469
4-methyl-1-pentene;84.15948;496.0;3220000;0.238917;1.16396074026448;0.992434975714382;0.597993457800509;-0.004365708217719
4-methyl-2-pentanol;102.17476;574.4;3470000;0.572972;1.39129487849245;0.999998771289877;0.819149829652313;-0.0091189480589805
4-methylpentan-2-one~|~4-methyl-2-pentanone~|~methyl isobutyl ketone;100.15888;574.6;3270000;0.355671;0.276578627176531;0.822235407395689;2.19503313466807;0.0053297476823025
mesityl oxide~|~4-methyl-3-penten-2-one;98.143;600.0;3410000;0.325354;0.704172876025908;0.815897025718567;1.07737547493258;0.017250972027105
p-toluidine~|~4-methylaniline;107.15306;693.15;4000000;0.472235;1.46005642350419;0.999998178800668;0.560359141297983;0.0077131823013522
p-tolualdehyde~|~4-methylbenzaldehyde;120.14852;715.8;3922000;0.382703;0.32329061350802;0.83940859227976;2.20878810888249;0.0084738451144862
4-methylbenzenemethanol;122.1644;681.0;3920000;0.748048;;;;
p-toluic acid~|~4-methyl-benzoicacid;136.148;775.0;3800000;0.629104;0.178733223396255;0.799904119809082;3.60911312533435;0.0267147117798717
methyl para-toluate~|~methyl 4-methylbenzoate~|~4-methyl-benzoicacidmethylester;150.175;718.4;3178000;0.366197;0.0447378530068308;0.690468099424935;2.31587672886766;0.0082610208288349
4-methyl-cyclohexane-methanol;128.212;647.6;3243000;0.629508;1.63688276443726;0.964249854456545;0.731281813042337;-0.0195954537978018
4-methylcyclopentene;82.1436;527.0;4130000;0.235746;1.17009469614921;0.999725938435642;0.591115975445822;-0.009860986101622
diketene~|~4-methylene-2-oxetanone;84.07336;616.0;5960000;0.382082;1.48140383466307;0.999938451757412;0.584434003850652;-0.0062215241806507
4-methylheptane;114.22852;561.7;2540000;0.370655;0.419630013104556;0.814508888962991;1.70632034892659;0.0044871493753826
4-methylnonane~|~4-methyl-nonane;142.28168;610.0;2160000;0.465073;0.579118050645604;0.806102795055099;1.53884391991442;0.0046423389038172
4-methyloctane;128.2551;587.65;2340000;0.412925;0.472611612346667;0.815423445776314;1.67826591154342;0.0049266118074474
4-methylphenanthrene;192.256;895.3;2721000;0.440082;1.22203259339387;0.999988974116812;0.805812211761438;0.0488195764327279
p-cresol~|~4-methylphenol;108.13782;704.65;5150000;0.50721;0.248264910168065;0.826808062690667;2.96721884634965;-0.0113924155542974
